size,age,bedroom,CP_value,city,house_type,living,bath,balcony,kitchen,environment_score,price
12.0,0.0,1,0.029839085188488,1,8,0,1,1,0,2,7499
13.0,0.1,1,0.820702504342103,1,9,0,1,1,0,2,10799
20.0,0.0,1,0.1612823332058269,1,8,1,1,1,0,2,15000
8.5,0.1,1,1.4896522219516857,1,8,0,1,0,0,1,3999
16.0,0.0,1,2.1619339351184608,1,8,0,1,1,0,2,13999
14.0,0.1,1,1.4065527397470072,1,9,0,1,1,0,0,7499
21.0,0.0,1,1.0040090097615455,1,9,1,1,1,0,0,15999
10.0,0.1,1,0.0493256159599568,1,9,0,1,1,0,1,8999
9.0,0.0,1,1.2588111496116217,1,9,0,1,1,0,2,8499
12.0,0.0,1,1.924534026841655,1,9,0,1,0,0,1,6499
12.0,0.0,1,0.9816030093040564,1,9,1,1,1,0,2,7499
13.0,0.0,0,0.6163852659530534,1,8,0,0,0,0,2,9999
15.0,0.0,1,0.0,1,9,1,1,1,0,2,11999
15.0,0.1,1,0.2542587720436358,1,8,0,1,1,0,2,14999
29.33,0.0,3,1.4302154680611596,1,0,2,2,0,0,0,25000
9.2,0.1,1,2.5688842861918406,1,8,0,1,1,0,1,5499
11.0,0.1,1,0.0,1,9,0,1,0,0,1,8599
12.0,0.0,1,0.9483748573740302,1,9,1,1,1,0,2,6999
5.0,0.1,1,1.815175256708348,1,6,0,1,1,0,2,5500
14.0,1.4,1,0.8778604277295501,1,8,0,1,1,0,2,12000
27.0,20.1,3,0.5564338564747476,1,6,1,2,1,1,0,22000
17.0,0.3,1,0.4889539035397615,1,9,0,1,1,0,0,14399
15.0,0.0,1,0.0,1,9,0,1,1,0,0,10999
12.0,0.0,1,1.941597528033474,1,9,0,1,1,0,2,11099
15.0,0.1,1,0.5625368240895466,1,8,0,1,1,0,2,11999
10.0,0.0,1,0.4141425126904215,1,9,0,1,1,0,2,6299
5.0,20.0,1,2.077162653737354,2,9,0,1,0,0,0,20500
12.0,0.1,0,0.2797216569100814,1,8,0,0,0,0,1,11500
13.96,0.0,0,1.5985615960730026,2,9,1,1,0,0,0,34000
9.0,0.0,1,0.8773189971927366,1,6,0,1,0,0,1,6199
20.0,0.0,0,0.2619925166361816,1,9,0,0,0,0,1,14000
9.0,0.0,1,0.6810252798160478,1,8,0,1,1,0,2,5999
5.0,20.0,1,0.9719669036379058,8,0,0,1,0,0,0,8500
10.0,0.1,1,0.0,1,9,0,1,1,0,0,11499
12.0,0.1,1,0.9422259694349358,1,8,1,1,0,0,0,5999
10.0,0.1,1,0.3509515983272341,1,9,0,1,1,0,2,9300
14.0,0.1,1,0.0410084948634391,1,9,0,1,1,0,2,9499
30.0,0.0,3,0.3823872363881404,15,0,2,2,1,1,0,16000
6.0,21.1,1,0.4587328158940314,1,0,0,1,0,0,1,5000
16.0,0.1,1,1.0048190845826994,1,9,0,1,1,0,0,12999
14.0,0.1,1,1.8397205033518975,1,8,0,1,0,0,1,6499
12.0,20.0,1,1.3822844675346462,8,0,0,1,0,0,0,15000
12.0,0.1,1,0.2221872255778844,1,8,0,1,1,0,2,10999
16.0,0.1,1,0.0493256159599568,1,9,0,1,1,0,2,8999
10.0,0.0,1,1.492058638165804,1,9,0,1,0,0,1,7799
167.68,37.0,0,0.3829274113185925,3,8,0,0,0,0,0,220000
10.2,0.6,1,0.542387718119683,1,8,0,1,0,0,1,6499
7.0,5.9,1,0.0,11,8,0,1,0,0,1,5500
10.0,0.0,1,0.5392464765089513,1,8,1,1,0,0,2,6499
13.0,0.1,1,0.5196116558684993,1,0,0,1,1,0,1,7499
12.0,0.0,0,0.8520035047125272,1,8,0,0,0,0,2,9999
15.0,5.4,1,1.273161413029143,1,9,0,1,0,0,1,13500
21.0,0.1,1,0.3655190037290515,1,0,1,1,1,0,2,17499
10.0,0.1,1,0.8827416239525896,1,8,0,1,1,0,1,7799
19.0,0.0,0,1.180293361542676,1,8,0,0,0,0,2,17900
7.0,0.0,1,1.0077693175746556,2,0,0,1,1,1,3,16000
7.0,0.7,1,0.0,1,8,0,1,0,0,0,5999
10.0,0.1,1,0.3716863478220362,1,8,0,1,1,0,2,5799
20.0,0.1,2,0.9192965105486176,1,9,1,1,1,0,2,18000
10.0,25.1,1,0.2623776571306789,1,9,1,1,1,0,2,8000
27.0,32.0,3,0.7101759565545069,11,6,2,1,1,1,3,25000
6.0,20.0,1,1.004810219309782,8,0,0,1,0,0,0,13000
10.0,0.1,1,0.8036471362785766,1,0,1,1,1,0,1,13500
16.0,0.1,1,0.0,1,9,1,1,1,0,2,16999
15.0,0.0,0,1.0103996491416234,1,8,0,0,0,0,1,30000
15.0,0.1,0,0.5485654237918896,1,8,0,0,0,0,1,14500
11.0,0.0,1,1.2973856269758617,1,8,1,1,1,0,2,12799
12.0,0.0,1,0.0,1,8,0,1,0,0,2,7499
13.0,0.1,1,0.9821159452283909,1,0,0,1,0,0,2,8499
10.0,1.3,1,0.1281849337657905,1,8,0,1,1,0,2,8800
15.0,0.0,1,0.0,1,9,1,1,1,0,2,12999
20.0,11.0,3,0.1102924781012681,1,9,2,2,1,1,1,25000
16.5,0.0,0,0.5847374538237462,1,8,0,0,0,0,2,13499
22.0,20.0,2,1.25715491299169,2,0,2,1,1,1,0,25000
9.0,0.0,1,0.3087814711837632,1,9,0,1,0,0,1,6000
10.0,0.0,0,0.1937940222976412,1,9,0,0,0,0,2,8799
8.0,0.0,1,1.3139486822654924,1,9,0,1,0,0,2,7499
9.0,0.1,1,0.8598366381946381,1,6,1,1,0,0,2,7599
15.0,5.4,1,1.5160798425135873,1,8,0,1,1,0,1,13500
14.0,0.0,1,1.320273493164381,1,9,0,1,0,0,1,9499
20.0,0.0,2,0.0630158517880608,1,9,1,1,0,0,1,18499
11.5,0.1,0,0.4482399392269963,1,8,0,0,0,0,1,8300
53.0,0.0,3,0.6105004981211154,1,9,2,2,1,1,2,32000
14.0,5.4,1,1.2048683032474312,1,0,0,1,1,0,2,12000
18.0,0.0,2,0.772828633188694,1,8,1,1,1,0,2,21999
13.0,0.0,1,0.0,1,9,0,1,1,0,2,11499
15.0,0.1,1,0.0684640337269654,1,9,0,1,1,0,2,11499
22.0,20.0,2,1.25715491299169,2,0,2,1,1,1,0,25000
12.0,20.0,1,0.2319946084095225,2,9,0,1,0,0,0,17000
10.0,0.0,0,0.2310353894283311,1,9,0,0,0,0,1,10999
12.0,0.0,1,0.8916982902616868,1,9,0,1,1,0,2,10999
53.39,11.4,3,0.1685771210003122,8,9,2,2,1,1,3,25000
28.0,0.0,2,0.0861289525428723,1,9,1,1,1,1,3,20499
26.0,0.1,4,0.8840800460695968,1,9,2,2,1,1,2,28000
11.0,1.1,1,0.365790656519435,1,9,0,1,1,0,0,6599
15.5,0.0,0,0.0,1,8,0,0,0,0,2,12499
8.0,0.1,0,0.0,1,5,0,0,0,0,1,5999
40.0,26.0,0,0.4206557223357209,14,8,0,0,0,0,0,45000
33.75,0.0,3,1.0933200870902546,1,9,2,2,1,1,0,19999
8.0,0.1,1,1.4057908547964053,1,9,0,1,0,0,1,4499
12.0,0.0,1,0.2905305908804468,1,8,0,1,0,0,1,6999
8.0,0.0,1,1.1533527468259668,1,0,0,1,0,0,1,4999
5.0,20.0,1,2.6394720791894366e-05,2,0,0,1,0,0,0,10000
16.0,0.1,0,0.1937330233716301,1,8,0,0,0,0,0,12500
16.0,0.0,1,1.1404300073909115,1,9,0,1,1,0,0,10999
19.0,0.0,0,0.5650228417119487,1,8,0,0,0,0,2,16999
40.0,0.0,3,0.5836610932958476,1,9,1,2,1,1,2,20499
8.84,35.0,1,1.1865986660460932,8,0,0,1,1,1,2,5500
12.0,0.0,1,0.8223189669181231,1,9,0,1,1,0,2,13999
6.0,31.0,1,1.0608137757362723,8,0,0,1,0,0,0,7500
16.0,0.0,0,0.0,1,9,0,0,0,0,1,15499
10.0,2.8,1,2.4533322368025026,1,8,0,1,0,0,1,6000
18.0,0.1,1,1.917361111111113e-05,1,9,0,1,1,0,0,11999
16.0,0.1,0,2.4715463663967934,1,8,0,0,0,0,2,12999
8.7,0.1,1,0.2530000396522059,1,8,0,1,0,0,1,5199
10.0,0.7,1,0.0187810906346055,1,6,0,1,1,0,2,10500
9.0,0.0,0,0.4077650063851945,1,8,0,0,0,0,1,7299
7.0,0.1,1,1.7956225545460391,1,8,0,1,0,0,1,5999
16.0,0.0,1,0.8870982655765383,1,9,1,1,1,0,2,11499
13.0,0.0,1,0.8107801709231184,1,0,1,1,1,0,2,12499
15.0,0.1,1,0.098224169502905,1,8,1,1,1,0,2,16999
14.0,0.0,1,0.3318740641416591,1,9,0,1,1,0,2,12000
12.0,0.0,1,0.2563166238072951,1,6,1,1,1,1,0,17000
16.0,0.1,1,0.1282479021095869,1,9,1,1,1,0,2,9999
12.0,0.0,1,2.58094603988757,1,9,0,1,1,0,2,10499
11.0,0.1,1,1.8428207438821436,1,8,0,1,1,0,1,7499
30.0,0.0,3,0.3823872363881404,15,0,2,2,1,1,0,16000
11.0,0.1,1,1.385269705057246,1,0,0,1,0,0,1,9500
14.0,0.1,1,0.3346619738053415,1,8,1,1,1,0,2,14000
8.0,0.0,1,0.0,1,9,0,1,1,0,2,8099
12.0,0.0,1,0.8246345330385274,1,8,0,1,1,0,2,10800
8.0,0.0,1,0.0,1,9,0,1,0,0,1,11000
13.0,0.0,1,1.5993312996741251,1,9,0,1,1,0,0,9499
14.0,0.1,1,0.0,1,9,0,1,1,0,1,10499
11.0,0.0,0,0.4155226229816027,1,8,0,0,0,0,2,7999
16.0,0.1,1,0.9069873465290016,1,9,0,1,0,0,0,8999
10.0,4.3,1,0.1870806284159684,1,8,1,1,0,0,1,5499
9.0,0.1,1,0.3498318950051722,1,8,0,1,0,0,1,7500
15.0,0.1,1,2.5440679207094723,1,8,0,1,1,0,2,11999
15.0,0.1,1,0.1912625924977916,1,9,0,1,1,0,2,8999
13.0,0.1,0,0.4394588045721874,1,9,0,0,0,0,1,10999
38.0,0.0,3,0.5046116369643826,1,9,2,2,1,0,0,21999
11.0,0.0,1,0.1837005836363058,1,8,0,1,1,0,2,8799
10.0,0.0,1,1.6564814093925455,1,8,0,1,0,0,1,6499
54.35,0.0,3,0.2374082688844208,1,9,2,2,0,0,0,28000
7.0,20.0,1,1.2707593233922825,2,0,0,1,0,0,0,14000
12.0,0.0,1,1.151746270990343,1,9,0,1,1,0,0,6999
8.0,0.0,1,0.894077902860073,1,0,0,1,1,0,2,12500
12.0,0.0,1,1.5998131454844506,1,0,0,1,1,0,2,7999
12.0,0.0,0,1.0668940980522086,1,0,0,0,0,0,2,5499
15.0,0.1,1,0.143672373125296,1,9,1,1,0,0,1,15500
52.51,0.1,3,0.2528768024785982,1,9,2,1,1,1,2,28499
10.0,0.0,1,1.5433967114062022,1,8,0,1,1,0,1,6499
10.0,0.1,1,0.6611229062238396,1,6,0,1,1,0,2,9999
10.23,0.0,1,0.0,1,8,0,1,0,0,1,5499
36.0,20.0,3,1.0919189489962302,2,9,1,1,1,1,0,58000
10.0,0.1,1,1.0621384183067082,1,8,0,1,0,0,1,5699
13.0,0.1,1,0.4925782759349824,1,9,0,1,1,0,2,8499
700.0,0.0,0,0.0115002991057971,1,4,0,0,0,0,0,238000
9.0,0.0,1,0.1591562416104089,1,9,0,1,0,0,1,6499
15.0,2.7,1,0.0518015905599296,1,9,1,1,1,0,1,15999
15.0,0.0,1,3053.3003882809744,1,8,0,1,1,0,0,8499
10.0,0.1,1,0.0,1,8,1,1,0,0,0,5799
10.0,0.1,1,1.6422861173203762,1,0,0,1,0,0,1,5999
10.0,0.0,0,0.0,1,9,0,0,0,0,2,12000
10.0,0.0,0,0.0890184400694166,1,8,0,0,0,0,2,9499
18.0,0.1,2,1.0620823703162474,1,8,1,1,1,0,0,19999
8.0,0.0,1,0.777263216450134,1,8,1,1,1,0,2,7799
12.0,6.9,1,1.8158615650248124,1,8,0,1,0,0,2,3999
10.0,0.0,1,0.9961048830186752,1,0,0,1,1,0,2,6999
10.0,0.0,1,0.0,1,8,1,1,0,0,0,4999
16.0,0.1,1,0.5380892986536913,1,8,0,1,1,0,0,12999
31.0,20.0,0,0.7624535625797605,2,9,0,0,0,0,0,58000
16.0,0.0,0,0.3073029717873769,1,9,0,0,0,0,1,7999
16.0,0.0,1,0.0,1,9,1,1,1,0,2,14999
20.0,20.0,0,1.0048675592227407,8,0,0,0,0,0,0,68800
20.0,20.0,2,1.826261146739989,2,0,2,1,0,1,0,32000
6.0,20.0,1,0.7863095033259084,8,0,0,1,0,0,0,13800
10.0,0.0,0,0.1502504014028765,1,9,0,0,0,0,2,10499
7.0,1.4,1,0.3631569027763482,1,9,0,1,1,0,1,7000
8.0,6.5,1,1.4910853400778945,1,8,0,1,0,0,1,5199
10.0,20.0,1,1.3195690534967524,8,9,0,1,0,0,0,22800
20.0,11.0,3,0.1102924781012681,1,9,2,2,1,1,1,25000
16.0,0.1,1,0.0,1,9,1,1,1,0,2,12499
12.0,0.0,0,1.3770906659841,1,8,0,0,0,0,1,8999
10.0,35.0,1,2.773843229087908e-05,2,9,1,1,0,0,0,12000
20.0,0.0,2,0.5839496140287327,1,8,1,1,1,0,2,18999
38.0,20.0,3,0.4135698244764614,8,0,2,2,1,1,0,35000
10.0,0.0,1,1.8925992777354823,1,9,0,1,0,0,1,6999
105.47,22.6,0,0.4072557251602754,15,9,0,0,0,0,2,120000
10.0,0.0,1,1.1692016435708774,2,0,1,1,1,0,3,23800
9.0,0.0,0,1.1942979512631433,2,0,1,1,1,1,2,24500
20.0,0.0,1,2.1619339351184608,1,9,1,1,1,0,0,13999
15.0,0.0,1,0.322126471575228,1,0,1,1,1,0,2,8999
9.2,0.0,1,1.1204972551471812,1,0,0,1,1,0,1,6299
5.0,0.1,1,0.0744917465517714,1,8,0,1,1,0,1,8999
8.0,3.3,0,0.1703413975774348,1,9,0,0,0,0,1,3999
16.0,0.0,1,0.8180862830507519,1,8,1,1,1,0,2,14500
9.0,0.1,1,1.4140020462641762,1,9,0,1,0,0,0,7999
10.0,0.1,1,1.0668940980522086,1,8,0,1,1,0,2,5499
13.0,0.1,1,0.1219403228827845,1,9,0,1,1,0,2,13499
12.0,0.1,1,0.9359235463362968,1,8,0,1,1,0,2,6999
14.0,0.1,1,0.502190665973889,1,2,0,1,0,0,1,12000
13.0,0.1,0,0.0885847796831877,1,8,0,0,0,0,0,8999
13.0,0.1,1,0.8246434527423052,1,8,1,1,1,0,2,10799
11.0,3.1,0,1.4037467328599806,1,8,0,0,0,0,0,8499
10.0,0.0,1,0.5308698322136666,1,0,0,1,0,0,2,6499
5.0,20.0,1,0.1849134029025724,8,0,0,1,0,0,0,10000
14.0,3.4,1,1.2237084148791877,1,9,0,1,1,0,2,13000
12.0,0.0,1,0.0,1,8,0,1,0,0,0,7499
10.0,7.8,1,2.5688842861918406,1,8,0,1,0,0,1,5499
10.0,0.1,0,0.8392074330744145,1,9,0,0,0,0,2,8499
12.0,0.0,0,1.876745224968924,1,8,0,0,0,0,1,7500
25.0,0.1,2,0.3359438916739241,1,9,1,1,1,0,2,23999
15.0,0.1,1,1.525114828179542,1,9,0,1,1,0,2,13999
10.0,0.0,0,0.5746665634647473,1,9,0,0,0,0,2,8500
15.0,0.0,1,0.2546153605860042,1,9,0,1,1,0,2,10299
12.0,0.0,0,0.1956226672006901,1,9,0,0,0,0,2,11999
110.0,0.3,0,0.009489322474787,7,4,0,0,0,0,0,36000
15.0,0.1,1,1.2489795867047844,1,9,0,1,1,0,2,11499
8.0,0.1,1,0.3128923580109848,1,6,0,1,1,0,1,8800
43.0,2.1,3,0.3839193908905464,1,9,2,2,1,0,2,33000
12.0,0.0,1,1.5993312996741251,1,9,0,1,1,0,2,9499
12.0,0.0,1,0.2969603409834133,1,8,1,1,1,0,2,8999
10.0,0.0,0,0.0890184400694166,1,8,0,0,0,0,2,9499
11.0,20.0,2,0.2830523049617396,2,0,1,1,0,1,0,26000
11.0,0.0,1,0.7590104986491311,1,9,1,1,1,0,1,8999
10.0,0.0,1,0.080531617893807,1,8,0,1,0,0,1,8999
5.0,20.0,1,0.8251512065007265,2,0,0,1,0,0,0,10000
10.0,0.0,1,1.0668697916342351,1,8,0,1,1,0,2,5500
14.0,0.6,1,1.3355682857428488,1,9,0,1,1,0,2,13000
17.0,0.0,1,0.0700737912360681,1,8,1,1,1,0,2,11999
15.0,0.1,1,1.309487926971188,1,9,0,1,0,0,1,8499
32.0,0.0,1,1.7245875176711438,1,9,1,1,1,0,0,22999
11.0,0.1,1,0.0496632418123747,1,8,0,1,0,0,1,8499
12.0,5.0,1,1.1978919788414852,1,8,1,1,0,0,2,9000
15.0,0.0,1,1.525114828179542,1,9,0,1,0,0,2,13999
10.0,0.0,1,1.0638338255011544,1,0,0,1,0,0,1,6499
15.0,0.1,1,0.2746057664919399,1,8,0,1,1,0,2,13499
8.0,0.1,0,0.6873405446114371,1,0,0,0,0,0,1,4799
10.0,0.0,0,0.6249807837417485,1,8,0,0,0,0,2,12300
24.0,0.8,3,0.3254973134208156,1,9,2,2,1,0,0,25000
13.0,0.1,1,1.4395578469355184,1,8,0,1,1,0,2,9999
7.0,0.0,1,0.8097337869966582,1,6,0,1,1,0,2,12000
25.0,0.1,2,0.0,1,9,2,1,1,0,2,26000
9.0,3.6,1,4021.538461538461,1,8,0,1,0,0,1,6500
15.0,0.0,1,0.0261727758154872,1,9,0,1,1,0,2,8999
35.0,0.0,0,0.1870924261367117,15,4,0,0,0,0,0,17000
18.0,0.1,0,1.554963161863877,1,8,0,0,0,0,2,14999
12.0,0.0,0,0.0,1,9,0,0,0,0,2,8999
14.0,0.1,1,0.0,1,8,0,1,1,0,2,10999
16.0,0.0,1,0.9487158959308072,1,9,1,1,1,1,2,11499
15.0,0.1,1,1.541944065496868,1,9,0,1,0,0,2,12999
10.0,3.1,1,1.026270875881884,1,8,0,1,0,0,1,5499
15.0,0.0,1,0.5557409091415434,1,9,0,1,1,0,0,9999
46.0,0.0,3,0.7177120244680413,11,9,2,2,1,1,4,35600
12.0,0.0,1,0.2932766336358003,1,8,0,1,1,0,1,10000
13.0,0.1,0,1.5189234911139624,1,9,0,0,0,0,2,11499
800.0,0.0,0,0.0914579865779502,1,4,0,0,0,0,0,468000
5.0,0.0,4,1.431336479755688,2,0,0,2,1,1,1,8000
46.0,33.0,0,0.6262952833359445,11,9,0,0,0,0,2,36000
30.0,0.1,3,0.2690072044032658,1,9,1,2,1,0,0,24999
12.0,0.0,1,1.1031542629316462,1,8,0,1,1,0,2,10499
14.0,0.1,1,0.6559685457376375,1,9,0,1,1,0,2,11999
10.0,4.0,0,1.0932049351492747,1,8,0,0,0,0,0,7300
12.0,0.1,1,0.0,1,9,0,1,1,0,2,11999
30.0,20.0,3,0.6298405939433701,8,0,2,2,1,1,0,28000
12.0,0.0,1,2.0332468085634714,1,9,1,1,1,1,1,12499
10.0,0.0,0,0.0,1,8,0,0,0,0,0,9999
12.0,0.1,1,0.1334445913511448,1,8,0,1,1,0,2,10500
33.0,0.1,3,0.0,1,9,2,2,1,0,0,24999
11.0,0.1,1,0.9841430163227736,1,9,0,1,1,0,2,8499
6.0,0.0,1,0.3644466547811394,1,6,0,1,0,0,1,6800
40.0,0.1,3,0.1318348189360104,1,9,2,2,1,1,2,22000
20.0,0.0,2,0.9192965105486176,1,8,1,1,1,0,2,18000
69.0,20.0,0,1.1835617157463847,8,9,0,0,0,0,0,65000
14.0,20.1,1,0.0,8,0,0,1,1,1,0,16000
69.0,20.0,0,0.7806470891093175,8,9,0,0,0,0,0,65000
16.0,0.4,1,0.8660570094662798,1,8,0,1,1,0,2,13500
15.0,0.1,1,0.120952003612757,1,9,0,1,0,0,1,14499
10.0,0.0,0,1.0811888417765203,1,8,0,0,0,0,1,6999
15.0,0.2,1,0.2896335377610661,1,9,1,1,1,0,3,12499
14.0,0.0,1,1.4634179217466043,1,8,0,1,1,0,0,9999
24.0,30.1,3,0.0,1,9,2,1,1,1,3,26000
6.0,37.0,0,0.7058473876772662,11,8,0,1,0,0,1,15000
42.35,24.5,3,0.568783338361603,8,9,1,3,1,1,1,26000
12.0,0.0,1,2.493375035306121,1,6,0,1,0,0,1,6999
13.0,0.0,1,0.0,1,9,0,1,1,0,2,12000
6.0,0.0,1,1.020632007170474,1,0,0,1,1,0,1,5699
15.0,0.0,0,0.2276648804891116,1,9,0,0,0,0,2,9999
26.0,0.1,0,0.270184783618464,1,9,0,0,0,0,0,28000
13.0,0.1,1,0.0261727758154872,1,6,0,1,1,0,1,8999
6.0,0.1,1,0.2150938828659559,1,0,0,1,0,0,0,2999
8.0,0.1,0,0.1815816193002793,1,8,0,0,0,0,1,6999
10.0,3.2,1,1.088302821574214,1,0,0,1,1,0,2,4699
11.0,0.2,0,0.3390359137671343,1,8,0,0,0,0,2,12499
26.0,0.0,2,0.7736228881412829,1,9,1,1,1,0,2,23499
7.0,20.0,1,2.418936491727806,2,0,0,1,1,0,0,9000
8.0,6.7,1,0.2415953155183227,1,8,0,1,0,0,1,3999
7.0,0.0,1,0.1455414386454747,1,6,0,1,1,0,2,6500
13.0,0.0,1,1.296397398069003,1,8,0,1,0,0,1,9999
12.0,0.0,1,0.0,1,9,0,1,1,0,1,9999
11.0,2.0,1,0.8900278857945584,1,9,0,1,0,0,1,7499
32.0,0.0,1,1.7245875176711438,1,9,1,1,1,0,0,22999
54.57,0.2,3,0.2712382900052846,1,9,2,2,1,1,2,26999
10.0,2.1,1,0.953606184054162,1,8,0,1,1,0,2,11499
20.0,0.0,0,0.0,1,8,0,0,0,0,1,30000
20.0,0.0,1,0.6688523667565792,1,9,0,1,1,0,0,14999
10.0,0.0,1,1.479018015864068,1,8,0,1,0,0,0,4999
16.0,0.0,1,0.848774275352762,9,9,1,1,0,0,0,13500
11.23,0.0,1,1.782561424387907,1,8,0,1,1,0,2,7999
10.0,0.0,1,1.9816192143883415,1,0,0,1,1,0,2,5799
20.81,3.0,0,0.0932554286384706,3,8,0,0,0,0,0,25000
15.0,0.0,1,0.1270955859065201,1,9,0,1,1,0,2,10799
10.0,0.0,1,0.4889500475874569,1,9,0,1,1,0,2,14400
32.0,5.4,3,1.628874719593534,1,9,2,2,1,1,2,32000
18.27,11.0,2,0.215255303034495,8,9,2,1,1,1,0,24000
23.0,0.0,2,2.4708047068980563,1,8,1,1,1,0,2,15499
20.0,0.1,2,0.6975722546636441,1,8,1,1,0,0,0,15499
14.0,0.1,1,0.0477819364506631,1,8,0,1,1,0,2,11799
12.0,0.0,1,0.0,1,9,0,1,1,0,2,6999
25.0,0.0,2,0.1718031539881389,1,9,1,1,1,0,0,20999
10.0,2.5,1,2.4721571476458912,1,9,0,1,0,0,1,6499
6.0,0.2,0,1.994191295344702,1,8,0,0,0,0,1,4299
8.0,0.0,1,1.060158182362123,1,9,0,1,1,0,2,8499
13.0,0.1,1,0.0,1,9,0,1,1,0,2,9999
13.0,0.1,0,0.8615225455735219,1,8,0,0,0,0,2,13999
10.0,0.0,0,0.4991816194987268,1,9,0,0,0,0,0,10500
10.0,0.0,1,0.1577166064779568,1,9,0,1,0,0,1,6999
8.0,0.0,1,1.6966585059982726,1,8,0,1,0,0,1,8499
15.0,0.1,1,0.0,1,9,1,1,0,0,1,13999
10.0,0.0,1,1.4426582779275718,1,8,0,1,0,0,0,4199
30.0,0.0,3,0.504609134548178,1,9,2,2,0,0,2,22000
11.8,0.0,1,1.7528128187883192,1,8,0,1,1,0,2,6499
14.0,0.1,1,0.0255613622346238,1,2,0,1,1,0,1,10999
15.0,0.0,1,0.4417262904110365,1,8,1,1,1,0,2,15999
10.0,6.4,1,1.480609544892093,1,9,0,1,0,0,1,5499
7.0,20.1,1,0.8646095640500316,8,0,0,1,0,0,0,16000
27.0,20.0,3,0.4153105619601613,8,0,1,1,0,0,0,23000
15.0,0.0,0,0.3503125378380605,1,8,0,0,0,0,2,8999
10.0,0.0,1,1.127386080856151,1,0,0,1,0,0,1,4999
10.0,0.1,1,1.8915688528370056,1,8,0,1,0,0,0,3999
11.0,0.0,0,5229.045809161832,1,8,0,0,0,0,1,4999
12.0,0.0,1,0.217790170043897,1,9,0,1,0,0,2,7899
7.0,15.0,0,0.0186766407142121,3,6,0,0,0,0,0,7000
4.0,0.0,1,0.4874296255983334,8,0,0,0,0,0,0,5800
7.0,20.0,1,0.8234886189568105,2,9,0,1,0,0,0,15000
15.0,0.0,1,1.8903774390664292,1,9,1,1,1,0,2,13999
12.0,0.1,1,0.8340647301155482,1,8,0,1,1,0,0,12000
12.0,0.1,1,0.7336886631295616,1,8,0,1,1,0,2,10000
5.0,0.1,1,1.4651782896687215,8,0,0,1,0,0,0,7500
11.0,0.1,1,1.2588111496116217,1,9,0,1,1,0,2,8499
8.0,0.0,0,0.4798061983045101,1,9,0,0,0,0,1,12000
13.0,0.5,1,2.5698727920681383,1,9,0,1,1,0,0,11000
10.52,0.0,1,1.3590300944481033,1,9,0,1,1,0,2,9999
22.0,20.0,3,0.5567632995111313,8,0,1,2,1,0,0,20000
11.0,0.1,1,1.2323526070853783,1,9,0,1,1,0,2,11499
10.0,0.0,1,0.3850797688396111,1,8,1,1,1,0,2,9499
12.0,0.1,0,0.0727515694370064,1,8,0,0,0,0,2,10999
51.9,0.1,0,1.252336610806176,1,9,0,2,0,0,0,66000
15.0,0.0,1,0.8186342318495728,1,0,1,1,0,0,0,11499
7.0,0.0,1,0.726673892615946,1,9,1,1,1,0,2,6499
10.0,0.0,1,1.1902465582315254,1,9,0,1,1,0,2,9499
7.0,0.1,1,0.378680545393141,1,8,0,1,1,0,2,4999
15.0,0.0,1,1.0530867051061037,1,9,0,1,0,0,1,14999
10.0,0.1,1,1.1426162797955184,1,0,0,1,0,0,1,4499
12.0,0.0,1,1.924534026841655,1,9,0,1,0,0,1,6499
18.0,0.1,2,0.4226337016021051,1,9,1,1,1,1,1,13999
12.0,0.0,1,0.3896698637392301,1,8,0,1,0,0,1,3999
10.0,0.0,0,0.0,1,9,0,0,0,0,1,9000
18.0,0.1,2,0.275909029126743,1,9,2,2,1,0,3,26000
30.0,0.0,3,0.1068949430870485,8,0,2,1,0,1,2,18000
20.0,0.0,2,0.8287136900314199,1,8,1,1,1,0,2,20000
14.0,0.0,1,1.4833013174225094,1,9,0,1,1,0,2,9999
12.0,0.0,1,0.347955328042475,1,8,0,1,1,0,2,10000
16.0,0.0,0,0.5848735849370059,1,8,0,0,0,0,2,18999
15.0,0.1,0,0.1262595625419964,1,9,0,0,0,0,1,9999
50.0,20.1,4,0.9316575995708746,8,0,2,1,0,1,0,25000
6.0,0.1,1,0.0493256159599568,1,9,0,1,1,0,1,8999
11.0,0.0,1,2.5161345301961355,1,8,0,1,1,0,2,6499
3.0,0.1,1,0.3902111856686589,1,8,0,1,1,0,2,8499
10.2,2.0,1,1.3248775367133825,1,8,0,1,0,0,1,3999
51.65,30.0,3,0.7259354067315278,1,9,2,2,1,1,3,26000
17.0,0.1,1,0.1219403228827845,1,9,0,1,1,0,0,13499
15.0,0.0,1,0.045490936590385,1,9,0,1,1,0,2,18199
12.0,0.1,1,0.6500174497900052,1,9,0,1,1,0,0,8799
13.0,0.0,1,0.0,1,9,0,1,1,0,2,9999
11.0,0.1,1,0.3850797688396111,1,9,0,1,1,0,2,9499
373.29,0.1,0,0.2513803923917587,1,4,0,0,0,0,0,240000
16.0,20.0,1,1.704601633093583,8,9,2,1,1,1,0,25000
13.0,0.1,1,0.9582397026536924,1,8,0,1,1,0,2,13499
10.0,0.1,0,1.3690426594173004,1,8,0,0,0,0,2,10500
11.0,0.0,1,0.0,1,9,0,1,0,0,1,5999
10.0,0.0,1,0.0477201496221718,1,8,0,1,1,0,2,9999
171.77,22.2,0,0.0,15,8,0,0,0,0,3,420000
